file_name	URI	acousticness	danceability	energy	key	liveness	loudness	mode	speechiness	tempo	valence	instrumentalness
beatles/The Beatles _ Within You Without You.mp3	spotify:track:7F8RNvTQlvbeBLeenycvN6	1	0.362	0.378	1	0.091	-11.008	1	0.0329	87.549	0.575	0
berkleeIndianEnsemble/AR Rahman, Berklee Indian Ensemble _  Kun Faya Kun.mp3	spotify:track:6PBXSuAUDKfrxppfxEbUHU	0	0.136	0.21	11	0.0984	-20.255	0	0.0336	82.449	0.05	0.916
berkleeIndianEnsemble/AR Rahman, Berklee Indian Ensemble, Prasanna _ Desi Thoughts.mp3	spotify:track:444zSo4rFgIEIzZbLRAUNc	1	0.802	0.256	2	0.0981	-19.294	1	0.0562	133.097	0.768	0.219
berkleeIndianEnsemble/AR Rahman, Berklee Indian Ensemble, Prasanna, Mohini Dey _ Thee Thee & Malargale.mp3	spotify:track:2Q6Eo7zJ3woi7oVUkfDt1W	0	0.362	0.361	1	0.138	-5.497	0	0.0296	93.463	0.484	0
berkleeIndianEnsemble/Berklee Indian Ensemble, Shreya Ghoshal _ Aap Ki Nazron Ne Samjha.mp3	spotify:track:4sHxclJmWy9lEdbZZ3WAfW	1	0.483	0.174	1	0.12	-15.192	1	0.0317	155.99	0.0963	0.0546
bharatChauhan/Bharat Chauhan _ Ghar.mp3	spotify:track:57VPW07ksriiQIFUzLDvBJ	0	0.445	0.335	4	0.101	-11.972	0	0.0273	78.419	0.212	0.272
bharatChauhan/Bharat Chauhan _ Tu Hoti Toh.mp3	spotify:track:5LnK1UcR1HS5c3yQiR9kud	0	0.439	0.456	11	0.0884	-14.356	0	0.0616	135.194	0.264	0.842
bhrigu/Bhrigu Sahni _ Flow Live Set (Demo Tape).mp3	spotify:track:5LnK1UcR1HS5c3yQiR9kud	0	0.439	0.456	11	0.0884	-14.356	0	0.0616	135.194	0.264	0.842
bhrigu/Bhrigu Sahni _ I'm Leaving.mp3	spotify:track:0uxqP00sluFJU2Vj47UFW5	1	0.26	0.144	3	0.382	-24.667	1	0.0312	87.821	0.0381	0.963
bhrigu/Bhrigu Sahni _ Indian Classical Aligarh Theme.mp3	spotify:track:4sBEeXzUfe8ZeBR5qi9K1H	1	0.513	0.314	8	0.109	-12.563	1	0.042	103.543	0.0618	0.0543
bhrigu/Bhrigu Sahni _ Momentary Present.mp3	spotify:track:0uxqP00sluFJU2Vj47UFW5	1	0.26	0.144	3	0.382	-24.667	1	0.0312	87.821	0.0381	0.963
bhrigu/Bhrigu Sahni _ Opening.mp3	spotify:track:0uxqP00sluFJU2Vj47UFW5	1	0.26	0.144	3	0.382	-24.667	1	0.0312	87.821	0.0381	0.963
bhrigu/Bhrigu Sahni _ Tanpura Jam Series, Ep 1.mp3	spotify:track:0uxqP00sluFJU2Vj47UFW5	1	0.26	0.144	3	0.382	-24.667	1	0.0312	87.821	0.0381	0.963
bhrigu/Bhrigu Sahni _ Tanpura Jam Series, Ep 2.mp3	spotify:track:7KSDHYEwcQ2VHb5Yq9RdW3	0	0.441	0.303	8	0.112	-13.684	0	0.0345	138.675	0.103	0.428
bhrigu/Bhrigu Sahni _ Time To Fall at Sofar Delhi NCR.mp3	spotify:track:3euXamC6vhYm4y0HsV3y38	1	0.607	0.314	1	0.0941	-13.745	1	0.0288	124.447	0.125	0.906
bhrigu/Bhrigu Sahni _ Traveling.mp3	spotify:track:50LharYxG3DW4Pl9WdpHZQ	0	0.203	0.263	2	0.0665	-21.77	0	0.0374	144.324	0.188	0.939
bhrigu/Bhrigu Sahni _ Tribute.mp3	spotify:track:1BESBeeI5VnT6SolMZiuBv	1	0.701	0.425	7	0.1	-10.965	1	0.375	135.128	0.562	0.13
billie/Billie Eilish _ bad guy.mp3	spotify:track:7txIItmMMlvJRJIaDxEozU	1	0.887	0.388	8	0.106	-14.505	1	0.349	120.035	0.205	0.143
billie/Billie Eilish _ bury a friend.mp3	spotify:track:2jWNqzwwj3rFQk6vi0SEYb	0	0.704	0.225	6	0.106	-14.454	0	0.0994	120.006	0.243	0.657
billie/Billie Eilish _ everything i wanted.mp3	spotify:track:0u2P5u6lvoDfwTYjAADbn4	0	0.351	0.296	4	0.095	-10.109	0	0.0333	115.284	0.12	0
billie/Billie Eilish, Khalid _ lovely.mp3	spotify:track:08Df9uxCLSZoAb0mqob7u5	1	0.762	0.494	7	0.0933	-10.374	1	0.0339	104.015	0.75	4.2E-05
billWurtz/Bill Wurtz _ History of the Entire Eorld, I Guess.mp3	spotify:track:08Df9uxCLSZoAb0mqob7u5	1	0.762	0.494	7	0.0933	-10.374	1	0.0339	104.015	0.75	4.2E-05
billWurtz/Bill Wurtz _ La de da de da.mp3	spotify:track:0OlaRa2di3VlO93QwVoXLH	0	0.652	0.545	1	0.329	-12.963	0	0.0731	178.447	0.802	0.25
billWurtz/Bill Wurtz _ Might Quit.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bisteeProof/Bambu Sauce _ Vazeer e azam.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bisteeProof/Bumbu Sauce _ Bunnayn-za.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bisteeProof/Bumbu Sauce _ Jiggernaut.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bisteeProof/Bumbu Sauce _ Mojambo.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bisteeProof/Bumbu Sauce _ My Punjabi Love for you.mp3	spotify:track:3tHODSDECbwRuDm7GmZVNO	1	0.849	0.45	5	0.14	-9.097	1	0.04	94.094	0.882	0
blackEyedPeas/The Black Eyed Peas _ Fergalicious.mp3	spotify:track:7K2IeEefMiK8sDL8RBvXw2	1	0.769	0.609	1	0.166	-5.894	1	0.357	90.951	0.633	0
blackEyedPeas/The Black Eyed Peas _ London Bridge.mp3	spotify:track:1v1cw4SFLh1ELs2VRAcJZt	1	0.81	0.714	2	0.237	-3.966	1	0.243	112.968	0.561	0
blackEyedPeas/The Black Eyed Peas _ Shut Up.mp3	spotify:track:7n6YJCoiTHtdhytgAliYDu	1	0.235	0.174	7	0.125	-15.34	1	0.0315	79.992	0.0378	0.00212
bombay/AR Rahman _ Bombay Theme.mp3	spotify:track:48vEUc5MnUiqtrbclwVZPz	0	0.75	0.341	11	0.0951	-13.368	0	0.0381	121.999	0.602	0
bombay/AR Rahman _ Uyire Uyire.mp3	spotify:track:5j5vCuBjS1sFWywWUnkJqV	0	0.693	0.268	9	0.0658	-15.606	0	0.0774	127.056	0.587	0
bombayBandook/Bombay Bandook _ Azad.mp3	spotify:track:3YrnqvIHeAOzJfQpRSbK6N	1	0.397	0.275	7	0.117	-12.142	1	0.0347	90.058	0.294	1.79E-05
bombayBandook/Bombay Bandook _ Tilak.mp3	spotify:track:6oRFw7tkc38QToqfoF7jVR	1	0.804	0.649	0	0.0319	-10.564	1	0.106	95.037	0.817	1.01E-05
bombay/K S Chithra (AR Rahman) _ Kehna Hi Kya.mp3	spotify:track:3mDv3HRVNlPyJGLJvg8y8T	0	0.495	0.542	4	0.0872	-9.693	0	0.038	140.858	0.362	0.012
bombay/Raman Mahadevan (AR Rahman) _ Tu Hi Re(The Unwind Mix).mp3	spotify:track:3snujKMl0rkHSdwOLxWrFv	1	0.466	0.69	4	0.102	-7.007	1	0.0351	134.899	0.385	0.0597
bombay/Remo Fernandez (AR Rahman) _ Ek Ho Gaye Hum Aur Tum.mp3	spotify:track:00EYflZcwNGt6DWUBbQq4o	0	0.605	0.835	10	0.366	-2.672	0	0.284	139.779	0.283	1.27E-05
bops/Aishwarya Joshi, Roshan Khan (Bandish Project) _ Bandar Baant.mp3	spotify:track:6oUqIyDXN04IgkeKHl7yL5	1	0.656	0.81	0	0.3	-7.448	1	0.0969	98.895	0.962	1.08E-05
bops/Alka Yagnik, Ila Arun (Laxmikant-Pyarelal) _ Choli Ke Peeche Kya Hai.mp3	spotify:track:54eZmuggBFJbV7k248bTTt	0	0.654	0.506	11	0.155	-17.18	0	0.0535	123.179	0.831	0.0155
bops/America _ A Horse With No Name.mp3	spotify:track:2fbuxmtpZ5AE5bozqRBVX4	1	0.536	0.517	0	0.188	-13.224	1	0.0858	118.534	0.817	0
bops/Amitabh Bachchan (Kalyanji Anandji) {Haribansh Bachchan} _ Mere Angne.mp3	spotify:track:5sqPE9h98DkO5ms20NUiUg	1	0.724	0.848	2	0.104	-4.724	1	0.0522	123.02	0.781	9.16E-05
bops/Anuradha Paudwal, Bappi Lahiri _ Tamma Tamma.mp3	spotify:track:2dWpCNJ9d3rLnIxwCXhB4t	1	0.672	0.656	2	0.313	-11.401	1	0.0579	119.979	0.568	0
bops/Aravasu _ Jaane Bhi Do Yaaro.mp3	spotify:track:6X4bexIzuwXBaqBTyRROB0	1	0.752	0.472	7	0.349	-7.757	1	0.0945	130.983	0.557	1.27E-05
bops/Asha Bhosle (Bappi Lehri) {Anjaan} _ Jawani Janeman Haseen Dilruba.mp3	spotify:track:52N5IdzASBPbgu7imkeDAU	1	0.933	0.768	7	0.0653	-5.108	1	0.109	116.019	0.843	2.43E-05
bops/Benny Dayal _ Rappan Rappi Rap.mp3	spotify:track:18fbvxYBcEvp7I7F6xKk3B	1	0.45	0.913	2	0.152	-5.4	1	0.061	162.494	0.903	1.42E-05
bops/Blondie _ One Way Or Another.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bops/Cardi B _ Bodak Yellow.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bops/Daniel Shiffman (Kristian Pedersen) _ This Dot.mp3	spotify:track:7w87IxuO7BDcJ3YUqCyMTT	0	0.733	0.71	5	0.0956	-5.849	0	0.0292	127.975	0.965	0.115
bops/Foster The People _ Pumped up Kicks.mp3	spotify:track:0e4aaLjrK6sjHyp6eOlhjr	1	0.785	0.878	3	0.225	-4.653	1	0.241	132.01	0.335	0.000756
bops/Honey Singh _ Party With The Bhoothnath.mp3	spotify:track:6KBYefIoo7KydImq1uUQlL	0	0.926	0.703	11	0.231	-6.337	0	0.103	125.022	0.485	0
bops/Kalpana _ Breathless.mp3	spotify:track:3AaiEsiqHO2ylnnOdWninE	1	0.788	0.49	8	0.0968	-6.287	1	0.511	177.865	0.79	0
bops/Kero Kero Bonito _  Flamingo.mp3	spotify:track:4oaj36KzXRgDg4McgcTsZK	1	0.927	0.721	8	0.0422	-12.561	1	0.0908	103.018	0.965	4.36E-05
bops/Los Del Rio (Antonio Romero Monge, Rafael Ruiz Perdigones {Antonio Romero Monge, Rafael Ruiz Perdigones} [Manuel Soler, Jesus Bola] _ Macarena.mp3	spotify:track:6tjzeB1k0x9paSlMsGKE2V	0	0.749	0.919	10	0.283	-4.531	0	0.0841	130	0.629	0.0445
bops/Mamta Sharma (Anu Malik)  {Javed Ali}  _ Tinku Jiya.mp3	spotify:track:4B5XxwuRK3V4DSFl005U8G	1	0.427	0.179	10	0.102	-19.808	1	0.0671	89.792	0.407	0.454
bops/Manna Dey (Sudhin Dasgupta) _ Jibone Ki Paabo Na.mp3	spotify:track:4O2pDrAMW6rOszMsbA2NRb	0	0.864	0.945	9	0.118	-2.578	0	0.0883	128.018	0.937	0
bops/Nindy Kaur and Raftaar (RDB) _ Tamanche Pe Disco.mp3	spotify:track:6lYTAXh9aMvsGBwvKedy0R	0	0.673	0.792	11	0.249	-12.367	0	0.0613	145.933	0.792	0.12
bops/Oingo Boingo _ No one lives forever.mp3	spotify:track:5Az3y5Xp1AehtQs7DtqPZ1	1	0.704	0.88	9	0.0412	-5.232	1	0.136	155.066	0.777	3.58E-06
bops/Pawan Singh _ Lollypop Lagelu.mp3	spotify:track:1lBYgFwMRvvwgEhdAZTWVu	1	0.692	0.811	1	0.274	-7.841	1	0.0573	146.011	0.898	1.27E-05
bops/Priya Panchal (Sneha Khanwalkar) {Amitabh Verma,Sneha Khanwalkar} _ Maa Ka Phone.mp3	spotify:track:2VnMIUBC3Bj7SIcjCqfPx0	1	0.738	0.841	9	0.03	-5.352	1	0.0924	163.913	0.836	0.0105
bops/Quvenzhané Wallis (Charles Strouse) {Martin Charnin} [Greg Kurstin, David Campbell] _ It's The Hard Knock Life.mp3	spotify:track:2mXlhyr2cBqd0Yfvp274KI	0	0.55	0.794	9	0.204	-2.586	0	0.0866	148.345	0.85	3.67E-05
bops/Rishi Chokroborty _ Prem Rosika Hobo Kemone.mp3	spotify:track:1T3tP6HvCgDF8ewpRqwM1e	1	0.616	0.426	9	0.0695	-8.399	1	0.0421	110.395	0.589	0
bops/The Chordettes _ Mr Sandman.mp3	spotify:track:23tFXzIrL3esi2ECP8mprj	0	0.604	0.819	4	0.132	-4.224	0	0.447	73.07	0.676	0
bops/The Lonely Island _ Like A Boss.mp3	spotify:track:3lW0MLws0srqqR3DRRPLZp	1	0.149	0.757	8	0.341	-7.53	1	0.0604	80.235	0.521	0.858
bops/Tochi Raina, Shriram Iyer, Aditi Singh Sharma (Amit Trivedi) {Amitabh Bhattacharya} _ Dilli.mp3	spotify:track:7yq4Qj7cqayVTp3FF9CWbm	1	0.484	0.731	1	0.151	-6.694	1	0.0379	101.654	0.51	0
bops/Vance Joy _ Riptide.mp3	spotify:track:5HOpkTTVcmZHnthgyxrIL8	1	0.703	0.867	6	0.119	-4.292	1	0.0453	128.008	0.546	0
bops/Ylvis _ The Fox.mp3	spotify:track:03h0ioes0mfaZIeAO1fV5o	1	0.543	0.507	10	0.11	-8.119	1	0.0269	100.13	0.193	0.0343
boygenius/boygenius _ Bite The Hand.mp3	spotify:track:7blNhlXimy77PduXyWtmcI	1	0.417	0.361	2	0.0999	-7.59	1	0.0301	62.532	0.285	0.00167
boygenius/Julien Baker _ Salt In The Wound.mp3	spotify:track:0jZO7p0nBUi9VHedWUBS9l	1	0.424	0.437	2	0.664	-8.588	1	0.0355	174.127	0.131	0.336
boygenius/Lord Huron, Phoebe Bridgers _ The Night We Met.mp3	spotify:track:5xo8RrjJ9CVNrtRg2S3B1R	1	0.651	0.546	1	0.0842	-9.021	1	0.0357	107.021	0.623	0.0437
boygenius/Phoebe Bridgers _ Motion Sickness.mp3	spotify:track:6T689Jvh5KrSXyaPtUWZtQ	1	0.696	0.734	7	0.183	-5.294	1	0.0298	107.987	0.711	0
britney/Britney Spears _ Criminal.mp3	spotify:track:6I9VzXrHxO9rA9A5euc8Ak	0	0.774	0.838	5	0.242	-3.914	0	0.114	143.04	0.924	0.025
britney/Britney Spears _ Toxic.mp3	spotify:track:1285n66OGGUB3Bnh6c18nS	0	0.389	0.634	4	0.101	-6.362	0	0.137	169.539	0.27	0
broods/Broods _ Bridges.mp3	spotify:track:4hFksmpwtT4bx5btyRT5ek	1	0.657	0.689	6	0.0638	-4.147	1	0.103	90.043	0.266	0
broods/Broods _ Heartlines.mp3	spotify:track:0ZyNhzQtb8sDCOaHt46I0o	0	0.478	0.862	9	0.225	-7.746	0	0.222	129.758	0.291	0.00192
broods/Broods _ Never Gonna Change.mp3	spotify:track:1F1Dm72g4B182v6jTj5Dm3	1	0.292	0.113	2	0.0871	-21.698	1	0.0403	68.081	0.0308	0.887
callMeByYourName/André Laplante _ Une Barque Sur L'océan.mp3	spotify:track:7BAgOJ9ju65qiLXH76QLaD	0	0.533	0.596	4	0.415	-6.817	0	0.0263	83.565	0.496	6.19E-05
callMeByYourName/Joe Esposito _ Lady, Lady, Lady.mp3	spotify:track:4A1VmZQ2rdCS07En1TLDNb	1	0.525	0.144	8	0.186	-22.617	1	0.0349	115.509	0.321	0.89
callMeByYourName/John Adams _ Hallelujah Junction (1st Movement).mp3	spotify:track:5VBbrj45TD14B9CEylf7NP	1	0.732	0.151	5	0.102	-14.16	1	0.0481	103.97	0.598	0.863
callMeByYourName/Ryuichi Sakamoto _ M.A.Y In The Backyard.mp3	spotify:track:5vTSnZTmS1gMiWuA9kDE19	1	0.462	0.187	4	0.0985	-19.991	1	0.0304	140.096	0.252	0.847
callMeByYourName/Sufjan Stevens _ Futile Devices Doveman Remix.mp3	spotify:track:4HbeGjbt7u3pvwDk1vN7P0	0	0.365	0.273	4	0.109	-16.526	0	0.038	132.285	0.238	0.431
callMeByYourName/Sufjan Stevens _ Mystery Of Love.mp3	spotify:track:0SUDiaR0qm30fXVGPjPvRp	0	0.252	0.314	5	0.0892	-18.197	0	0.0407	75.056	0.2	0.676
callMeByYourName/Sufjan Stevens _ Visions of Gideon.mp3	spotify:track:4dk40nfaQav6b4ZsJ9OYUo	1	0.637	0.85	0	0.152	-5.054	1	0.0351	126.106	0.52	0.00018
callMeByYourName/The Psychedelic Furs _ Love My Way.mp3	spotify:track:4PtImNP3M1oULAuiZXfsZO	1	0.456	0.0567	3	0.0951	-20.149	1	0.254	75.764	0.243	0.949
callMeByYourName/Wolfgang Enoch Hsu {Bach} _ cappricio guitar.mp3	spotify:track:4lyIHAc8sk6lm9iN5B8nmj	0	0.437	0.282	11	0.115	-17.437	0	0.0481	143.927	0.156	0.00105
carrieNlowell/Sufjan Stevens _ All Of Me Wants All Of You.mp3	spotify:track:4rDpP5uHieSTcblNk7wQ2y	1	0.27	0.0928	2	0.143	-23.015	1	0.0326	74.927	0.137	0.0308
carrieNlowell/Sufjan Stevens _ Blue Bucket of Gold.mp3	spotify:track:7E9T9Essmxgu98kaOjTVNM	0	0.379	0.246	9	0.118	-23.092	0	0.053	198.118	0.243	0.611
carrieNlowell/Sufjan Stevens _ Carrie & Lowell.mp3	spotify:track:73uJybGAhwGRD9MZYrOmTY	1	0.514	0.16	4	0.113	-21.04	1	0.0383	169.898	0.395	0.0176
carrieNlowell/Sufjan Stevens _ Death With Dignity.mp3	spotify:track:7tL59eSR3yM1iSr4PjmgyX	0	0.492	0.0915	10	0.106	-22.161	0	0.0381	124.014	0.0601	0.455
carrieNlowell/Sufjan Stevens _ Drawn To The Blood.mp3	spotify:track:7o3Zup0nTRFAFAPKBpS72G	1	0.56	0.119	11	0.285	-24.046	1	0.0443	84.343	0.672	0.33
carrieNlowell/Sufjan Stevens _ Eugene.mp3	spotify:track:5Qnrgqy1pAm9GyNQOgyVFz	0	0.435	0.104	6	0.119	-22.39	0	0.0445	120.484	0.162	0.33
carrieNlowell/Sufjan Stevens _ Fourth Of July.mp3	spotify:track:4CB57FBhfhq2q1GHQN7bjm	1	0.584	0.0698	7	0.142	-23.02	1	0.0403	120.076	0.226	2.37E-06
carrieNlowell/Sufjan Stevens _ John My Beloved.mp3	spotify:track:55ga87o2ysqBY5pbzTt2eo	1	0.418	0.121	6	0.113	-23.183	1	0.0332	82.744	0.35	0.0017
carrieNlowell/Sufjan Stevens _ No Shade in the Shadow of the Cross.mp3	spotify:track:3AyuigFWbuirWHvidbMz8O	1	0.493	0.171	7	0.126	-20.696	1	0.0317	90.928	0.296	0.263
carrieNlowell/Sufjan Stevens _ Should Have Known Better.mp3	spotify:track:1lusH0zFDRV1ThaFYsUgfi	1	0.403	0.417	7	0.105	-11.252	1	0.0257	89.966	0.251	0.889
ciggaretesAfterSex/Cigarettes After Sex _ Affection.mp3	spotify:track:0yc6Gst2xkRu0eMLeRMGCX	1	0.37	0.467	5	0.109	-9.013	1	0.0273	94.485	0.182	0.572
ciggaretesAfterSex/Cigarettes After Sex _ Apocalypse.mp3	spotify:track:0gn5gM9byaoMkRamlbAY3K	1	0.447	0.513	7	0.123	-7.467	1	0.027	180.001	0.115	2.04E-05
citylights/Arijit Singh (Jeet Ganguli) {Rashmi Singh} _ Soney Do.mp3	spotify:track:2aeKhvJGVFLcwX2C3SO7Yo	1	0.665	0.248	7	0.11	-10.009	1	0.0294	108.061	0.313	0
citylights/Arijit Songh (Jeet Gannguli) {Rashmi Singh} _ Ek Charraiya.mp3	spotify:track:7H7NI75DdeaOW7c70oYtjM	1	0.472	0.909	9	0.248	-7.073	1	0.0391	131.051	0.278	5.16E-05
coldplay/Coldplay _ Life in Technicolor.mp3	spotify:track:75JFxkI2RXiU7L9VXzMkle	1	0.557	0.442	5	0.11	-7.224	1	0.0243	146.277	0.213	1.46E-05
coldplay/Coldplay _ The Scientist.mp3	spotify:track:1mea3bSkSGXuIRvnydlB5b	0	0.486	0.617	5	0.109	-7.115	0	0.0287	138.015	0.417	3.23E-06
coldplay/Coldplay _ Viva La Vida.mp3	spotify:track:2uFBqk6flKDuXiaWt0vV68	1	0.413	0.826	0	0.325	-5.598	1	0.037	147.828	0.413	4.41E-05
crannberries/The Cranberries _ Hollywood.mp3	spotify:track:0gEyKnHvgkrkBM6fbeHdwK	1	0.439	0.434	7	0.14	-14.918	1	0.0265	94.845	0.204	4.87E-05
crannberries/The Cranberries _ Linger.mp3	spotify:track:3EXrtClWmgsM7dw75Mw2M1	1	0.454	0.524	3	0.0691	-7.128	1	0.0267	186.762	0.348	4.32E-05
crannberries/The Cranberries _ When You're Gone.mp3	spotify:track:67TKvI1KltG25PKibeuo6R	1	0.252	0.738	7	0.375	-5.326	1	0.0446	165.187	0.256	0.000497
crannberries/The Cranberries _ Zombie.mp3	spotify:track:53H0Xxf7BhAmbSprGkJL5m	0	0.223	0.439	7	0.0933	-10.202	0	0.03	79.553	0.13	0.192
crossRecords/Cross Records _ Steady Waves.mp3	spotify:track:64sS1nZU2tTg4RPTNOJnHP	0	0.325	0.323	11	0.0879	-14.225	0	0.0306	123.097	0.136	0.723
crossRecords/Cross Records _ The Depths.mp3	spotify:track:556jf0hyPQuLNHuNWo12I5	1	0.729	0.286	2	0.105	-13.654	1	0.0355	92.03	0.469	0.0245
danish/Danish Pratap Sood _ Floated By - cover.mp3	spotify:track:0flo3KqhjkcuoB1G6Mhq7s	0	0.46	0.113	2	0.0959	-15.763	0	0.0322	107.519	0.32	0.0011
danish/Danish Pratap Sood _ Fly Me To The Moon - cover.mp3	spotify:track:3VaVzBJdBZJbX3Psl1Mq4j	0	0.563	0.0353	2	0.0984	-21.351	0	0.0322	100.7	0.0621	0.864
deathInTheGunj/Sagar Desai _ A Death in the Gunj.mp3	spotify:track:3VaVzBJdBZJbX3Psl1Mq4j	0	0.563	0.0353	2	0.0984	-21.351	0	0.0322	100.7	0.0621	0.864
deathInTheGunj/Sagar Desai _ Into the Gunj.mp3	spotify:track:1rIu3ORY9offtzgFyLHIOd	1	0.504	0.15	2	0.093	-18.749	1	0.0345	96.28	0.0716	0.869
deathInTheGunj/Sagar Desai _ Kabaddi.mp3	spotify:track:4eIqaPtPZtm1qlk95Jkzft	1	0.841	0.186	2	0.111	-18.835	1	0.3	84.056	0.56	0.116
deathInTheGunj/Sagar Desai _ Planchette.mp3	spotify:track:121LdyLjQAmhDJgxdXpY4D	1	0.384	0.00763	5	0.0944	-30.44	1	0.0447	88.951	0.0426	0.893
deathInTheGunj/Sagar Desai _ Shutu's Pain.mp3	spotify:track:3R5HA2QabWISJASMmqKgb6	0	0.344	0.0648	2	0.101	-22.446	0	0.0558	83.419	0.126	0.828
deathInTheGunj/Sagar Desai _ The Sweater.mp3	spotify:track:7qlFon3Lc8fzwfUrpTP7se	0	0.507	0.29	4	0.302	-12.22	0	0.0266	89.934	0.199	1.62E-05
delhi6/Benny Dayal, Tanvi (AR Rahman) {Prasoon Joshi} _ Rehna Tu.mp3	spotify:track:3V80Iv04B9XAqGHbXdtRT1	1	0.582	0.559	9	0.135	-8.64	1	0.0479	139.891	0.656	0
delhi6/Javed Ali, Kailash Kher (AR Rahman) {Prasoon Joshi} _ Arziyan.mp3	spotify:track:5iyNH1Dmxif1k4Nl1gMeuh	0	0.678	0.622	5	0.122	-7.988	0	0.0695	100.005	0.535	2.32E-06
delhi6/Mohit Chauhan (AR Rahman) {Prasoon Joshi} _ Masakali.mp3	spotify:track:6YKejLM0FK2N5f5w3PlpBd	0	0.734	0.355	10	0.124	-10.605	0	0.083	193.922	0.584	0.000135
delhi6/Rekha Bhardwaj, Shraddha Pandit, Sujata Mazumder, Mahathi (AR Rahman) _  Genda Phool.mp3	spotify:track:0jWrfBcKMBQjJnDbpM6GMu	1	0.828	0.729	9	0.269	-7.411	1	0.0763	135.009	0.857	0
delhiBelly/Keerthi Sagathia (Ram Sampath){Akshat Verma, Munna Dhiman} _ Nakkadwaley Disco, Udhaarwaley Khisko.mp3	spotify:track:1cVj8JEbb0QsZViUuWysmO	0	0.833	0.731	5	0.187	-7.793	0	0.141	99.997	0.693	0
delhiBelly/Keerthi Sagathia (Ram Sampath) {Munna Dhiman} _ Switti Switti.mp3	spotify:track:1sxh0eqIb8ulYypPuq6ZRu	0	0.66	0.926	11	0.248	-3.452	0	0.0296	109.997	0.731	0
delhiBelly/Ram Sampath (Ram Sampath) {Amitabh Bhattacharya} _ DK Bose.mp3	spotify:track:7iW9pTNgp2HtlRJinoYuiA	1	0.806	0.56	7	0.235	-8.185	1	0.121	109.918	0.624	0
devD/Amitabh Bhattacharya, Amit Trivedi (Amit Trivedi) {Amitabh Bhattacharya} _ Emosaonal Atyachar -  Brass Band.mp3	spotify:track:12cK3COq4z4MwaZyjc51zX	1	0.701	0.774	5	0.326	-6.994	1	0.0339	124.034	0.766	6.41E-05
devD/Tochi Raina (Amit Trivedi) {Shellee} _ Pardesi.mp3	spotify:track:509U5WCX0NsvcaVEQk92J3	1	0.767	0.503	9	0.158	-13.424	1	0.0828	141.996	0.483	9.56E-05
dilSe/KS Harisankar,Pragathi Band,Rajhesh Vaidhya (AR Rahman) _ Jiya Jale - Kurvalikiliye.mp3	spotify:track:16W3Eqvgh4Sl84RoHZYnNV	1	0.767	0.503	9	0.158	-13.424	1	0.0828	141.996	0.483	9.56E-05
dilSe/Lata Mangeshkar (AR Rahman) _ Jiya Jale.mp3	spotify:track:1qs0TUnY9eTpwqCIJgw3HA	1	0.769	0.751	11	0.0734	-12.696	1	0.095	94.007	0.742	0.00149
dilSe/Sonu Nigam, Kavita Krishnamurthy (AR Rahman) _ Satrangi Re.mp3	spotify:track:1usJKPPaZ3J5XZFai2x98X	0	0.726	0.323	11	0.0951	-12.599	0	0.0372	121.958	0.481	0
dilSe/Udit Narayan, Mahalakshmi Iyer (AR Rahman) {Gulzar} _ E Ajnabi Tu Bhi Kabhi.mp3	spotify:track:67ZBMAueXWaHvASYZ0UpU3	1	0.411	0.475	5	0.115	-10.745	1	0.0363	108.689	0.234	0.116
disappointmentIsland/This Town Needs Guns _ Bliss Quest.mp3	spotify:track:2ZUm2LDBN6b2an1zNYddY2	1	0.459	0.53	0	0.0668	-8.358	1	0.0236	88.415	0.494	0.0241
disappointmentIsland/This Town Needs Guns _ There's no 'I' in Time.mp3	spotify:track:3iV0hDpxooBMmwPEKOukJf	1	0.427	0.603	10	0.204	-9.185	1	0.031	123.803	0.197	0.168
disappointmentIsland/This Town Needs Guns _ Whatever, Whenever.mp3	spotify:track:3j91k2v0AYunANIBULtcT8	1	0.783	0.612	3	0.677	-8.221	1	0.0697	133.813	0.756	0
discoDancer/Bappi Lahiri (Bappi Lahiri) {Anjaan} _ Yaad Aa Raha Hai.mp3	spotify:track:0z7k4683bRrsdvFDoJsfvA	1	0.753	0.585	2	0.168	-8.409	1	0.225	138.013	0.164	0.322
discoDancer/Bappi Lahiri, Usha Uthup {Faruk Kaiser} _  Koi Yahan Aha Nache Nache.mp3	spotify:track:0fSfJUnvazg7nnudgozjPG	1	0.436	0.647	9	0.155	-4.781	1	0.0559	190.065	0.378	0
